"patch" "rep" "nut" "loss" "ampl"
"3153" 1 4 5 0.801 "40.293867564"
"3154" 2 4 5 0.801 "46.671359848"
"3155" 1 4 5 0.851 "34.591971004"
"3156" 2 4 5 0.851 "50.555556788"
"3157" 1 4 5 0.901 "NA"
"3158" 2 4 5 0.901 "NA"
"3159" 1 4 5 0.951 "NA"
"3160" 2 4 5 0.951 "NA"
"3161" 1 4 4 0.001 "NA"
"3162" 2 4 4 0.001 "NA"
"3163" 1 4 4 0.051 "NA"
"3164" 2 4 4 0.051 "NA"
"3165" 1 4 4 0.101 "NA"
"3166" 2 4 4 0.101 "NA"
"3167" 1 4 4 0.151 "NA"
"3168" 2 4 4 0.151 "NA"
"3169" 1 4 4 0.201 "51.40495974"
"3170" 2 4 4 0.201 "57.50408431"
"3171" 1 4 4 0.251 "50.4025551363636"
"3172" 2 4 4 0.251 "56.6882707"
"3173" 1 4 4 0.301 "49.399327504"
"3174" 2 4 4 0.301 "55.877092176"
"3175" 1 4 4 0.351 "48.412474328"
"3176" 2 4 4 0.351 "55.046627596"
"3177" 1 4 4 0.401 "47.404126708"
"3178" 2 4 4 0.401 "54.191998752"
"3179" 1 4 4 0.451 "46.379975372"
"3180" 2 4 4 0.451 "53.28604762"
"3181" 1 4 4 0.501 "39.3232609"
"3182" 2 4 4 0.501 "55.29321852"
"3183" 1 4 4 0.551 "38.351905008"
"3184" 2 4 4 0.551 "54.539900608"
"3185" 1 4 4 0.601 "37.700928556"
"3186" 2 4 4 0.601 "53.960387868"
"3187" 1 4 4 0.651 "43.143848372"
"3188" 2 4 4 0.651 "60.300618436"
"3189" 1 4 4 0.701 "43.465071564"
"3190" 2 4 4 0.701 "53.613627212"
"3191" 1 4 4 0.751 "34.775625576"
"3192" 2 4 4 0.751 "39.64580236"
"3193" 1 4 4 0.801 "35.633353928"
"3194" 2 4 4 0.801 "48.0860545408"
"3195" 1 4 4 0.851 "NA"
"3196" 2 4 4 0.851 "NA"
"3197" 1 4 4 0.901 "NA"
"3198" 2 4 4 0.901 "NA"
"3199" 1 4 4 0.951 "NA"
"3200" 2 4 4 0.951 "NA"
"3201" 1 4 3 0.001 "NA"
"3202" 2 4 3 0.001 "NA"
"3203" 1 4 3 0.051 "NA"
"3204" 2 4 3 0.051 "NA"
"3205" 1 4 3 0.101 "NA"
"3206" 2 4 3 0.101 "NA"
"3207" 1 4 3 0.151 "NA"
"3208" 2 4 3 0.151 "NA"
"3209" 1 4 3 0.201 "53.92947238"
"3210" 2 4 3 0.201 "56.99384461"
"3211" 1 4 3 0.251 "52.9032488181818"
"3212" 2 4 3 0.251 "56.0724214909091"
"3213" 1 4 3 0.301 "51.9056977333333"
"3214" 2 4 3 0.301 "55.1113384"
"3215" 1 4 3 0.351 "50.888637908"
"3216" 2 4 3 0.351 "54.134106888"
"3217" 1 4 3 0.401 "49.83785018"
"3218" 2 4 3 0.401 "53.106783612"
"3219" 1 4 3 0.451 "48.688791272"
"3220" 2 4 3 0.451 "51.974381572"
"3221" 1 4 3 0.501 "41.295973252"
"3222" 2 4 3 0.501 "54.912320356"
"3223" 1 4 3 0.551 "40.063874272"
"3224" 2 4 3 0.551 "53.796924328"
"3225" 1 4 3 0.601 "38.72278388"
"3226" 2 4 3 0.601 "52.4653787988"
"3227" 1 4 3 0.651 "34.1373398688"
"3228" 2 4 3 0.651 "47.315495582"
"3229" 1 4 3 0.701 "NA"
"3230" 2 4 3 0.701 "NA"
"3231" 1 4 3 0.751 "6.82012496"
"3232" 2 4 3 0.751 "19.167622892"
"3233" 1 4 3 0.801 "NA"
"3234" 2 4 3 0.801 "NA"
"3235" 1 4 3 0.851 "NA"
"3236" 2 4 3 0.851 "NA"
"3237" 1 4 3 0.901 "NA"
"3238" 2 4 3 0.901 "NA"
"3239" 1 4 3 0.951 "NA"
"3240" 2 4 3 0.951 "NA"
"3241" 1 4 2 0.001 "NA"
"3242" 2 4 2 0.001 "NA"
"3243" 1 4 2 0.051 "NA"
"3244" 2 4 2 0.051 "NA"
"3245" 1 4 2 0.101 "NA"
"3246" 2 4 2 0.101 "NA"
"3247" 1 4 2 0.151 "NA"
"3248" 2 4 2 0.151 "NA"
"3249" 1 4 2 0.201 "NA"
"3250" 2 4 2 0.201 "NA"
"3251" 1 4 2 0.251 "55.3386102909091"
"3252" 2 4 2 0.251 "55.5623321454545"
"3253" 1 4 2 0.301 "54.3084751916667"
"3254" 2 4 2 0.301 "54.4475372583333"
"3255" 1 4 2 0.351 "53.22126742"
"3256" 2 4 2 0.351 "53.31005824"
"3257" 1 4 2 0.401 "52.052820624"
"3258" 2 4 2 0.401 "52.08452712"
"3259" 1 4 2 0.451 "50.716212488"
"3260" 2 4 2 0.451 "50.669529196"
"3261" 1 4 2 0.501 "43.129012632"
"3262" 2 4 2 0.501 "54.2862909444"
"3263" 1 4 2 0.551 "41.119186434"
"3264" 2 4 2 0.551 "52.2741629464"
"3265" 1 4 2 0.601 "35.7135093144"
"3266" 2 4 2 0.601 "46.0372035876"
"3267" 1 4 2 0.651 "NA"
"3268" 2 4 2 0.651 "NA"
"3269" 1 4 2 0.701 "NA"
"3270" 2 4 2 0.701 "NA"
"3271" 1 4 2 0.751 "NA"
"3272" 2 4 2 0.751 "NA"
"3273" 1 4 2 0.801 "NA"
"3274" 2 4 2 0.801 "NA"
"3275" 1 4 2 0.851 "NA"
"3276" 2 4 2 0.851 "NA"
"3277" 1 4 2 0.901 "NA"
"3278" 2 4 2 0.901 "NA"
"3279" 1 4 2 0.951 "NA"
"3280" 2 4 2 0.951 "NA"
"3281" 1 4 1 0.001 "NA"
"3282" 2 4 1 0.001 "NA"
"3283" 1 4 1 0.051 "NA"
"3284" 2 4 1 0.051 "NA"
"3285" 1 4 1 0.101 "NA"
"3286" 2 4 1 0.101 "NA"
"3287" 1 4 1 0.151 "NA"
"3288" 2 4 1 0.151 "NA"
"3289" 1 4 1 0.201 "NA"
"3290" 2 4 1 0.201 "NA"
"3291" 1 4 1 0.251 "57.78498557"
"3292" 2 4 1 0.251 "55.148779115"
"3293" 1 4 1 0.301 "56.6918243636364"
"3294" 2 4 1 0.301 "53.9055118181818"
"3295" 1 4 1 0.351 "55.559872024"
"3296" 2 4 1 0.351 "52.5995247"
"3297" 1 4 1 0.401 "48.240954676"
"3298" 2 4 1 0.401 "56.694461196"
"3299" 1 4 1 0.451 "46.6727052276"
"3300" 2 4 1 0.451 "55.2790629168"
"3301" 1 4 1 0.501 "44.6732126788"
"3302" 2 4 1 0.501 "53.3262483628"
"3303" 1 4 1 0.551 "40.7879518152"
"3304" 2 4 1 0.551 "49.059396362"
"3305" 1 4 1 0.601 "NA"
"3306" 2 4 1 0.601 "NA"
"3307" 1 4 1 0.651 "NA"
"3308" 2 4 1 0.651 "NA"
"3309" 1 4 1 0.701 "NA"
"3310" 2 4 1 0.701 "NA"
"3311" 1 4 1 0.751 "52.377549972"
"3312" 2 4 1 0.751 "52.893070176"
"3313" 1 4 1 0.801 "NA"
"3314" 2 4 1 0.801 "NA"
"3315" 1 4 1 0.851 "NA"
"3316" 2 4 1 0.851 "NA"
"3317" 1 4 1 0.901 "NA"
"3318" 2 4 1 0.901 "NA"
"3319" 1 4 1 0.951 "NA"
"3320" 2 4 1 0.951 "NA"
"3321" 1 4 0 0.001 "NA"
"3322" 2 4 0 0.001 "NA"
"3323" 1 4 0 0.051 "NA"
"3324" 2 4 0 0.051 "NA"
"3325" 1 4 0 0.101 "NA"
"3326" 2 4 0 0.101 "NA"
"3327" 1 4 0 0.151 "NA"
"3328" 2 4 0 0.151 "NA"
"3329" 1 4 0 0.201 "NA"
"3330" 2 4 0 0.201 "NA"
"3331" 1 4 0 0.251 "NA"
"3332" 2 4 0 0.251 "NA"
"3333" 1 4 0 0.301 "53.4272717272727"
"3334" 2 4 0 0.301 "59.1269341545455"
"3335" 1 4 0 0.351 "57.9184381341667"
"3336" 2 4 0 0.351 "51.9946099916667"
"3337" 1 4 0 0.401 "56.525203848"
"3338" 2 4 0 0.401 "50.4554675848"
"3339" 1 4 0 0.451 "54.7557684736"
"3340" 2 4 0 0.451 "48.5907724348"
"3341" 1 4 0 0.501 "45.7235390364"
"3342" 2 4 0 0.501 "51.7968334144"
"3343" 1 4 0 0.551 "NA"
"3344" 2 4 0 0.551 "NA"
"3345" 1 4 0 0.601 "NA"
"3346" 2 4 0 0.601 "NA"
"3347" 1 4 0 0.651 "NA"
"3348" 2 4 0 0.651 "NA"
"3349" 1 4 0 0.701 "NA"
"3350" 2 4 0 0.701 "NA"
"3351" 1 4 0 0.751 "54.458554732"
"3352" 2 4 0 0.751 "54.507126324"
"3353" 1 4 0 0.801 "NA"
"3354" 2 4 0 0.801 "NA"
"3355" 1 4 0 0.851 "NA"
"3356" 2 4 0 0.851 "NA"
"3357" 1 4 0 0.901 "NA"
"3358" 2 4 0 0.901 "NA"
"3359" 1 4 0 0.951 "NA"
"3360" 2 4 0 0.951 "NA"
"3361" 1 5 20 0.001 "0"
"3362" 2 5 20 0.001 "0"
"3363" 1 5 20 0.051 "0"
"3364" 2 5 20 0.051 "0"
"3365" 1 5 20 0.101 "0"
"3366" 2 5 20 0.101 "0"
"3367" 1 5 20 0.151 "0"
"3368" 2 5 20 0.151 "0"
"3369" 1 5 20 0.201 "0"
"3370" 2 5 20 0.201 "0"
"3371" 1 5 20 0.251 "0"
"3372" 2 5 20 0.251 "1.00000000102796e-06"
"3373" 1 5 20 0.301 "0"
"3374" 2 5 20 0.301 "0"
"3375" 1 5 20 0.351 "0"
"3376" 2 5 20 0.351 "0"
"3377" 1 5 20 0.401 "1.0000000116861e-07"
"3378" 2 5 20 0.401 "0"
"3379" 1 5 20 0.451 "0.00185686400000016"
"3380" 2 5 20 0.451 "0.00975075999999987"
"3381" 1 5 20 0.501 "4.488607792"
"3382" 2 5 20 0.501 "25.426587032"
"3383" 1 5 20 0.551 "6.177542388"
"3384" 2 5 20 0.551 "38.95651"
"3385" 1 5 20 0.601 "6.29482364"
"3386" 2 5 20 0.601 "45.754737232"
"3387" 1 5 20 0.651 "6.006707096"
"3388" 2 5 20 0.651 "51.438193052"
"3389" 1 5 20 0.701 "5.345551204"
"3390" 2 5 20 0.701 "55.671781304"
"3391" 1 5 20 0.751 "3.9979885768"
"3392" 2 5 20 0.751 "52.838778764"
"3393" 1 5 20 0.801 "NA"
"3394" 2 5 20 0.801 "NA"
"3395" 1 5 20 0.851 "NA"
"3396" 2 5 20 0.851 "NA"
"3397" 1 5 20 0.901 "NA"
"3398" 2 5 20 0.901 "NA"
"3399" 1 5 20 0.951 "NA"
"3400" 2 5 20 0.951 "NA"
"3401" 1 5 19 0.001 "0"
"3402" 2 5 19 0.001 "0"
"3403" 1 5 19 0.051 "0"
"3404" 2 5 19 0.051 "0"
"3405" 1 5 19 0.101 "0"
"3406" 2 5 19 0.101 "0"
"3407" 1 5 19 0.151 "0"
"3408" 2 5 19 0.151 "0"
"3409" 1 5 19 0.201 "0"
"3410" 2 5 19 0.201 "0"
"3411" 1 5 19 0.251 "0"
"3412" 2 5 19 0.251 "0"
"3413" 1 5 19 0.301 "0"
"3414" 2 5 19 0.301 "0"
"3415" 1 5 19 0.351 "0"
"3416" 2 5 19 0.351 "0"
"3417" 1 5 19 0.401 "0"
"3418" 2 5 19 0.401 "0"
"3419" 1 5 19 0.451 "0"
"3420" 2 5 19 0.451 "9.99999997475243e-07"
"3421" 1 5 19 0.501 "1.02799999972092e-06"
"3422" 2 5 19 0.501 "4.35999999950809e-06"
"3423" 1 5 19 0.551 "0.015902548"
"3424" 2 5 19 0.551 "0.0798285999999999"
"3425" 1 5 19 0.601 "2.666844712"
"3426" 2 5 19 0.601 "15.64947048"
"3427" 1 5 19 0.651 "3.558189752"
"3428" 2 5 19 0.651 "25.10428704"
"3429" 1 5 19 0.701 "3.638363556"
"3430" 2 5 19 0.701 "32.26498226"
"3431" 1 5 19 0.751 "3.702757492"
"3432" 2 5 19 0.751 "43.625432404"
"3433" 1 5 19 0.801 "0"
"3434" 2 5 19 0.801 "0"
"3435" 1 5 19 0.851 "0"
"3436" 2 5 19 0.851 "0"
"3437" 1 5 19 0.901 "0"
"3438" 2 5 19 0.901 "0"
"3439" 1 5 19 0.951 "0"
"3440" 2 5 19 0.951 "0"
"3441" 1 5 18 0.001 "0"
"3442" 2 5 18 0.001 "0"
"3443" 1 5 18 0.051 "0"
"3444" 2 5 18 0.051 "0"
"3445" 1 5 18 0.101 "0"
"3446" 2 5 18 0.101 "0"
"3447" 1 5 18 0.151 "0"
"3448" 2 5 18 0.151 "0"
"3449" 1 5 18 0.201 "0"
"3450" 2 5 18 0.201 "0"
"3451" 1 5 18 0.251 "0"
"3452" 2 5 18 0.251 "0"
"3453" 1 5 18 0.301 "0"
"3454" 2 5 18 0.301 "0"
"3455" 1 5 18 0.351 "0"
"3456" 2 5 18 0.351 "0"
"3457" 1 5 18 0.401 "0"
"3458" 2 5 18 0.401 "0"
"3459" 1 5 18 0.451 "0"
"3460" 2 5 18 0.451 "0"
"3461" 1 5 18 0.501 "1.00000000102796e-06"
"3462" 2 5 18 0.501 "0"
"3463" 1 5 18 0.551 "0"
"3464" 2 5 18 0.551 "1.00000000102796e-06"
"3465" 1 5 18 0.601 "0.00065302800000012"
"3466" 2 5 18 0.601 "0.00284583999999995"
"3467" 1 5 18 0.651 "2.256631972"
"3468" 2 5 18 0.651 "12.6203396"
"3469" 1 5 18 0.701 "3.01710484"
"3470" 2 5 18 0.701 "24.823633288"
"3471" 1 5 18 0.751 "2.8836185"
"3472" 2 5 18 0.751 "36.758948392"
"3473" 1 5 18 0.801 "3.24330484"
"3474" 2 5 18 0.801 "49.668971048"
"3475" 1 5 18 0.851 "2.222245416"
"3476" 2 5 18 0.851 "46.3446067312"
"3477" 1 5 18 0.901 "1.210331284"
"3478" 2 5 18 0.901 "42.4726107744"
"3479" 1 5 18 0.951 "0"
"3480" 2 5 18 0.951 "0"
"3481" 1 5 17 0.001 "4.00000000026305e-06"
"3482" 2 5 17 0.001 "4.72727272761052e-06"
"3483" 1 5 17 0.051 "1.00000000102796e-06"
"3484" 2 5 17 0.051 "0"
"3485" 1 5 17 0.101 "0"
"3486" 2 5 17 0.101 "0"
"3487" 1 5 17 0.151 "0"
"3488" 2 5 17 0.151 "0"
"3489" 1 5 17 0.201 "0"
"3490" 2 5 17 0.201 "0"
"3491" 1 5 17 0.251 "0"
"3492" 2 5 17 0.251 "0"
"3493" 1 5 17 0.301 "0"
"3494" 2 5 17 0.301 "1.00000000102796e-06"
"3495" 1 5 17 0.351 "0"
"3496" 2 5 17 0.351 "0"
"3497" 1 5 17 0.401 "0"
"3498" 2 5 17 0.401 "0"
"3499" 1 5 17 0.451 "0"
"3500" 2 5 17 0.451 "0"
"3501" 1 5 17 0.501 "1.00000000102796e-06"
"3502" 2 5 17 0.501 "0"
"3503" 1 5 17 0.551 "0"
"3504" 2 5 17 0.551 "0"
"3505" 1 5 17 0.601 "1.7999999999958e-05"
"3506" 2 5 17 0.601 "5.47999999997728e-05"
"3507" 1 5 17 0.651 "0.19336876"
"3508" 2 5 17 0.651 "0.74869048"
"3509" 1 5 17 0.701 "3.187978276"
"3510" 2 5 17 0.701 "20.820058548"
"3511" 1 5 17 0.751 "2.602319388"
"3512" 2 5 17 0.751 "32.6353145"
"3513" 1 5 17 0.801 "1.673485204"
"3514" 2 5 17 0.801 "54.68820466"
"3515" 1 5 17 0.851 "1.000306248"
"3516" 2 5 17 0.851 "50.160489436"
"3517" 1 5 17 0.901 "1.075412128"
"3518" 2 5 17 0.901 "45.5797530884"
"3519" 1 5 17 0.951 "0"
"3520" 2 5 17 0.951 "0"
"3521" 1 5 16 0.001 "0.00891819999999953"
"3522" 2 5 16 0.001 "0.00980572000000038"
"3523" 1 5 16 0.051 "2.1040000000454e-05"
"3524" 2 5 16 0.051 "2.47600000001569e-05"
"3525" 1 5 16 0.101 "2.72800000003315e-05"
"3526" 2 5 16 0.101 "3.22400000003142e-05"
"3527" 1 5 16 0.151 "6.39999999975771e-06"
"3528" 2 5 16 0.151 "5.20000000051368e-06"
"3529" 1 5 16 0.201 "3.52000000042096e-06"
"3530" 2 5 16 0.201 "5.15999999905148e-06"
"3531" 1 5 16 0.251 "1.87999999916144e-06"
"3532" 2 5 16 0.251 "2.24000000088154e-06"
"3533" 1 5 16 0.301 "1.2800000008184e-06"
"3534" 2 5 16 0.301 "1.88000000164834e-06"
"3535" 1 5 16 0.351 "1.50000000065376e-06"
"3536" 2 5 16 0.351 "1.16666666786595e-06"
"3537" 1 5 16 0.401 "1.16666666608959e-06"
"3538" 2 5 16 0.401 "1.56000000018253e-06"
"3539" 1 5 16 0.451 "1.00000000102796e-06"
"3540" 2 5 16 0.451 "1.23999999772195e-06"
"3541" 1 5 16 0.501 "1.51999999978614e-06"
"3542" 2 5 16 0.501 "3.03999999928806e-06"
"3543" 1 5 16 0.551 "3.75999999960186e-06"
"3544" 2 5 16 0.551 "7.12000000035573e-06"
"3545" 1 5 16 0.601 "0.000878519999999909"
"3546" 2 5 16 0.601 "0.00191344000000043"
"3547" 1 5 16 0.651 "0.30080312"
"3548" 2 5 16 0.651 "0.80731296"
"3549" 1 5 16 0.701 "4.21248748"
"3550" 2 5 16 0.701 "20.237040316"
"3551" 1 5 16 0.751 "2.80398212"
"3552" 2 5 16 0.751 "29.780447404"
"3553" 1 5 16 0.801 "2.75570816"
"3554" 2 5 16 0.801 "56.395872668"
"3555" 1 5 16 0.851 "0.89791152"
"3556" 2 5 16 0.851 "52.650854296"
"3557" 1 5 16 0.901 "0.46226204"
"3558" 2 5 16 0.901 "47.3939276184"
"3559" 1 5 16 0.951 "0"
"3560" 2 5 16 0.951 "0"
"3561" 1 5 15 0.001 "0.034830080000001"
"3562" 2 5 15 0.001 "0.0373958399999998"
"3563" 1 5 15 0.051 "0.0169798000000002"
"3564" 2 5 15 0.051 "0.0187499599999997"
"3565" 1 5 15 0.101 "0.0176032400000004"
"3566" 2 5 15 0.101 "0.0198812000000004"
"3567" 1 5 15 0.151 "0.0105426400000005"
"3568" 2 5 15 0.151 "0.0121431599999998"
"3569" 1 5 15 0.201 "0.0172235599999996"
"3570" 2 5 15 0.201 "0.0202111200000003"
"3571" 1 5 15 0.251 "0.0265496800000004"
"3572" 2 5 15 0.251 "0.0317557600000006"
"3573" 1 5 15 0.301 "0.0187052000000003"
"3574" 2 5 15 0.301 "0.0228477600000001"
"3575" 1 5 15 0.351 "0.0378041599999997"
"3576" 2 5 15 0.351 "0.0462512400000004"
"3577" 1 5 15 0.401 "0.03161708"
"3578" 2 5 15 0.401 "0.039941"
"3579" 1 5 15 0.451 "0.0418126799999998"
"3580" 2 5 15 0.451 "0.0560489599999998"
"3581" 1 5 15 0.501 "0.10912152"
"3582" 2 5 15 0.501 "0.1539386"
"3583" 1 5 15 0.551 "0.3400774"
"3584" 2 5 15 0.551 "0.50870872"
"3585" 1 5 15 0.601 "5.3662434"
"3586" 2 5 15 0.601 "9.46969672"
"3587" 1 5 15 0.651 "7.62465848"
"3588" 2 5 15 0.651 "19.499488864"
"3589" 1 5 15 0.701 "5.65634012"
"3590" 2 5 15 0.701 "21.36535804"
"3591" 1 5 15 0.751 "3.0726212"
"3592" 2 5 15 0.751 "27.689253012"
"3593" 1 5 15 0.801 "4.18654952"
"3594" 2 5 15 0.801 "53.705073968"
"3595" 1 5 15 0.851 "2.33569616"
"3596" 2 5 15 0.851 "54.321991052"
"3597" 1 5 15 0.901 "0.70756344"
"3598" 2 5 15 0.901 "48.564812724"
"3599" 1 5 15 0.951 "0"
"3600" 2 5 15 0.951 "0"
"3601" 1 5 14 0.001 "0.78105596"
"3602" 2 5 14 0.001 "0.80972464"
"3603" 1 5 14 0.051 "1.44247432"
"3604" 2 5 14 0.051 "1.55577936"
"3605" 1 5 14 0.101 "1.03555876"
"3606" 2 5 14 0.101 "1.13466008"
"3607" 1 5 14 0.151 "3.22159216"
"3608" 2 5 14 0.151 "3.58081788"
"3609" 1 5 14 0.201 "3.72019676"
"3610" 2 5 14 0.201 "4.18935532"
"3611" 1 5 14 0.251 "8.9143912"
"3612" 2 5 14 0.251 "10.26679828"
"3613" 1 5 14 0.301 "10.66339296"
"3614" 2 5 14 0.301 "12.57357608"
"3615" 1 5 14 0.351 "12.20106764"
"3616" 2 5 14 0.351 "14.8509298"
"3617" 1 5 14 0.401 "13.372105188"
"3618" 2 5 14 0.401 "16.99303156"
"3619" 1 5 14 0.451 "14.480994012"
"3620" 2 5 14 0.451 "19.666124628"
"3621" 1 5 14 0.501 "15.141068984"
"3622" 2 5 14 0.501 "22.795543176"
"3623" 1 5 14 0.551 "14.479707804"
"3624" 2 5 14 0.551 "24.694853504"
"3625" 1 5 14 0.601 "12.634697184"
"3626" 2 5 14 0.601 "24.585096232"
"3627" 1 5 14 0.651 "10.116364972"
"3628" 2 5 14 0.651 "23.403088852"
"3629" 1 5 14 0.701 "7.10318892"
"3630" 2 5 14 0.701 "22.45062574"
"3631" 1 5 14 0.751 "1.7576984"
"3632" 2 5 14 0.751 "26.059782012"
"3633" 1 5 14 0.801 "3.8137538"
"3634" 2 5 14 0.801 "48.939931796"
"3635" 1 5 14 0.851 "4.4078798"
"3636" 2 5 14 0.851 "55.213102244"
"3637" 1 5 14 0.901 "0.78658904"
"3638" 2 5 14 0.901 "49.324862468"
"3639" 1 5 14 0.951 "0"
"3640" 2 5 14 0.951 "0"
"3641" 1 5 13 0.001 "NA"
"3642" 2 5 13 0.001 "NA"
"3643" 1 5 13 0.051 "33.0466331285714"
"3644" 2 5 13 0.051 "47.7246215142857"
"3645" 1 5 13 0.101 "25.514557484"
"3646" 2 5 13 0.101 "29.529764625"
"3647" 1 5 13 0.151 "26.999476012"
"3648" 2 5 13 0.151 "32.9323074"
"3649" 1 5 13 0.201 "25.701090272"
"3650" 2 5 13 0.201 "31.635446104"
"3651" 1 5 13 0.251 "24.83583794"
"3652" 2 5 13 0.251 "31.139103464"
"3653" 1 5 13 0.301 "23.940441068"
"3654" 2 5 13 0.301 "30.58826408"
"3655" 1 5 13 0.351 "23.169943664"
"3656" 2 5 13 0.351 "30.42499294"
"3657" 1 5 13 0.401 "22.460207532"
"3658" 2 5 13 0.401 "30.73258194"
"3659" 1 5 13 0.451 "21.640869416"
"3660" 2 5 13 0.451 "31.461001004"
"3661" 1 5 13 0.501 "20.455007268"
"3662" 2 5 13 0.501 "32.14358834"
"3663" 1 5 13 0.551 "18.612317832"
"3664" 2 5 13 0.551 "31.743973108"
"3665" 1 5 13 0.601 "15.844152464"
"3666" 2 5 13 0.601 "29.457782876"
"3667" 1 5 13 0.651 "12.414733188"
"3668" 2 5 13 0.651 "26.160158592"
"3669" 1 5 13 0.701 "8.55520732"
"3670" 2 5 13 0.701 "23.280207512"
"3671" 1 5 13 0.751 "3.92840292"
"3672" 2 5 13 0.751 "24.739925436"
"3673" 1 5 13 0.801 "3.05352336"
"3674" 2 5 13 0.801 "46.010462304"
"3675" 1 5 13 0.851 "7.95224488"
"3676" 2 5 13 0.851 "56.413810748"
"3677" 1 5 13 0.901 "0.81301776"
"3678" 2 5 13 0.901 "49.832610776"
"3679" 1 5 13 0.951 "9.999999992516e-07"
"3680" 2 5 13 0.951 "0"
"3681" 1 5 12 0.001 "2.13461000000003e-12"
"3682" 2 5 12 0.001 "2.13462000000003e-12"
"3683" 1 5 12 0.051 "NA"
"3684" 2 5 12 0.051 "NA"
"3685" 1 5 12 0.101 "35.4592789375"
"3686" 2 5 12 0.101 "55.96334339375"
"3687" 1 5 12 0.151 "32.107432975"
"3688" 2 5 12 0.151 "49.40081075"
"3689" 1 5 12 0.201 "30.396001924"
"3690" 2 5 12 0.201 "40.1396141"
"3691" 1 5 12 0.251 "29.359217528"
"3692" 2 5 12 0.251 "39.338005832"
"3693" 1 5 12 0.301 "28.35410304"
"3694" 2 5 12 0.301 "38.660163744"
"3695" 1 5 12 0.351 "27.33563468"
"3696" 2 5 12 0.351 "38.231008196"
"3697" 1 5 12 0.401 "26.246852676"
"3698" 2 5 12 0.401 "38.152431108"
"3699" 1 5 12 0.451 "25.042619448"
"3700" 2 5 12 0.451 "38.291099252"
"3701" 1 5 12 0.501 "23.728757976"
"3702" 2 5 12 0.501 "38.212775164"
"3703" 1 5 12 0.551 "22.11990332"
"3704" 2 5 12 0.551 "37.44853686"
"3705" 1 5 12 0.601 "19.195218844"
"3706" 2 5 12 0.601 "34.226528896"
"3707" 1 5 12 0.651 "14.914019456"
"3708" 2 5 12 0.651 "28.794056852"
"3709" 1 5 12 0.701 "10.14346588"
"3710" 2 5 12 0.701 "24.00778196"
"3711" 1 5 12 0.751 "4.51394416"
"3712" 2 5 12 0.751 "23.65632858"
"3713" 1 5 12 0.801 "2.66185544"
"3714" 2 5 12 0.801 "44.037427832"
"3715" 1 5 12 0.851 "8.45940188"
"3716" 2 5 12 0.851 "56.220442868"
"3717" 1 5 12 0.901 "0.83867308"
"3718" 2 5 12 0.901 "50.189724848"
"3719" 1 5 12 0.951 "1.48668368"
"3720" 2 5 12 0.951 "0.0057310056"
"3721" 1 5 11 0.001 "25.2466386666667"
"3722" 2 5 11 0.001 "26.7192545333333"
"3723" 1 5 11 0.051 "NA"
"3724" 2 5 11 0.051 "NA"
"3725" 1 5 11 0.101 "38.8917102142857"
"3726" 2 5 11 0.101 "61.5067660142857"
"3727" 1 5 11 0.151 "36.7542955888889"
"3728" 2 5 11 0.151 "60.6256898333333"
"3729" 1 5 11 0.201 "34.7975864333333"
"3730" 2 5 11 0.201 "59.58368805"
"3731" 1 5 11 0.251 "31.8892565"
"3732" 2 5 11 0.251 "47.40147362"
"3733" 1 5 11 0.301 "30.8210477"
"3734" 2 5 11 0.301 "47.464878744"
"3735" 1 5 11 0.351 "29.69713418"
"3736" 2 5 11 0.351 "47.981075396"
"3737" 1 5 11 0.401 "28.430728144"
"3738" 2 5 11 0.401 "48.531437232"
"3739" 1 5 11 0.451 "27.144128436"
"3740" 2 5 11 0.451 "46.71771812"
"3741" 1 5 11 0.501 "26.132581868"
"3742" 2 5 11 0.501 "43.971827448"
"3743" 1 5 11 0.551 "24.916912304"
"3744" 2 5 11 0.551 "42.304065516"
"3745" 1 5 11 0.601 "22.792741736"
"3746" 2 5 11 0.601 "39.446624984"
"3747" 1 5 11 0.651 "17.972030304"
"3748" 2 5 11 0.651 "31.875624112"
"3749" 1 5 11 0.701 "11.82093456"
"3750" 2 5 11 0.701 "24.771550776"
"3751" 1 5 11 0.751 "4.9865842"
"3752" 2 5 11 0.751 "22.761499688"
"3753" 1 5 11 0.801 "2.40655724"
"3754" 2 5 11 0.801 "42.59007916"
"3755" 1 5 11 0.851 "8.26479092"
"3756" 2 5 11 0.851 "55.692227048"
"3757" 1 5 11 0.901 "10.955973108"
"3758" 2 5 11 0.901 "50.395168612"
"3759" 1 5 11 0.951 "15.274620052"
"3760" 2 5 11 0.951 "0.060675192"
"3761" 1 5 10 0.001 "NA"
"3762" 2 5 10 0.001 "NA"
"3763" 1 5 10 0.051 "NA"
"3764" 2 5 10 0.051 "NA"
"3765" 1 5 10 0.101 "NA"
"3766" 2 5 10 0.101 "NA"
"3767" 1 5 10 0.151 "38.7715363222222"
"3768" 2 5 10 0.151 "61.5754587777778"
"3769" 1 5 10 0.201 "37.0358343833333"
"3770" 2 5 10 0.201 "61.1382099083333"
"3771" 1 5 10 0.251 "35.436688752"
"3772" 2 5 10 0.251 "60.75108138"
"3773" 1 5 10 0.301 "33.945516596"
"3774" 2 5 10 0.301 "60.33219762"
"3775" 1 5 10 0.351 "32.562497272"
"3776" 2 5 10 0.351 "58.795963096"
"3777" 1 5 10 0.401 "31.1896993"
"3778" 2 5 10 0.401 "59.070360816"
